,Category,Text
8855,calendar_set,puedes añadir a mi calendario un evento para el próximo viernes
8856,calendar_set,escribe en mi calendario tengo un evento para el próximo viernes
8857,calendar_set,oliver me enviará un email el jueves y por favor programa una cita en el calendario para nuestra reunión en función de la fecha que proporcionará en ese correo electrónico
8858,calendar_set,agrega reunión con mi madre el próximo domingo
8859,calendar_set,añade una fiesta en la ciudad de nueva york para este sábado
8860,calendar_set,guarda esta tarde para mi cita
8861,calendar_set,establecer un recordatorio para la reunión de mañana con eduardo
8862,calendar_set,necesito de un recordatorio para la reunión del viernes
8863,calendar_set,por favor programe una reunión para mañana en mi calendario
8864,calendar_set,recuérdame ir de compras hoy
8865,calendar_set,recuérdname que comienze con la olla a presión a las dos de la tarde
8866,calendar_set,por favor ponme un recordatorio para algo en algún momento
8867,calendar_set,puedes recordarme algo en algún momento
8868,calendar_set,en el cumpleaños de mi hermana envíale flores
8869,calendar_set,asegúrate de llamar a la niñera para la cita del viernes por la noche
8870,calendar_set,agregar evento al calendario
8871,calendar_set,agregar al calendario doctor k. a las tres y media de la tarde el siete de marzo
8872,calendar_set,cuándo es el cumpleaños de mi esposo este año
8873,calendar_set,recuerdame quedar con sara en la plaza de armas por la tarde
8874,calendar_set,agregar un nuevo evento para mañana a las cinco de la tarde conoce a sarah en el gimnasio
8875,calendar_set,recuerda me coger el correo en diez minutos
8876,calendar_set,me gustaría actualizar mi calendario
8877,calendar_set,alexa marca mi calendario como no disponible hoy
8878,calendar_set,marca mi calendario como no disponible hoy
8879,calendar_set,fija fiesta con los vecinos la semana que viene
8880,calendar_set,añade el cumpleaños de mary en el vigésimo segundo a mi calendario por favor
8881,calendar_set,por favor ponga la fiesta de cumpleaños de mary el veintidós a las siete de la tarde
8882,calendar_set,avísame treinta minutos antes de la reunión de las tres de la tarde mañana
8883,calendar_set,recuerda me que yo tengo una reunión a las tres de la tarde de mañana
8884,calendar_set,cambiar el evento de cumpleaños de mamá para que se repita cada año el mismo día
8885,calendar_set,pon un recordatorio a las doce del mediodía para comer
8886,calendar_set,recuérdame mi reunión de mañana a las tres de la tarde cuatro horas antes
8887,calendar_set,recuerdame a las once a. m. mañana mi cita de las tres p. m.
8888,calendar_set,tres de la tarde reunión mañana recuérdame cuatro horas antes de esa reunión
8889,calendar_set,programar un bloque de tiempo vacío de dos horas el sábado
8890,calendar_set,por favor agrega la fiesta de cumpleaños el sábado en la noche
8891,calendar_set,añadir una fiesta esta noche en mi recordatorio
8892,calendar_set,agregue una fiesta de celebración del matrimonio en este domingo
8893,calendar_set,por favor recuérdame la reunión con carmen a las cinco de la tarde esta noche
8894,calendar_set,establecer recordatorio a las siete de la mañana para la reunión con el equipo de la ciudad
8895,calendar_set,por favor añade la reunión con la señora boland el miércoles ocho de la mañana a mi calendario
8896,calendar_set,pon en mi agenda reunión con señora pérez el miércoles a las ocho de la mañana
8897,calendar_set,recuérdame mi reunión con la señora boland el miércoles ocho de la mañana el martes siete de la tarde
8898,calendar_set,por favor recuérdame ir al gimnasio todos los lunes por la mañana el domingo por la noche
8899,calendar_set,puedes poner clase de hockey los domingos en mi calendario como un evento recurrente
8900,calendar_set,me recordarás que vaya a la clase de hockey todos los domingos por la tarde
8901,calendar_set,me recordarás mi próxima cita con el dentista un día antes
8902,calendar_set,puedes recordarme la cita con el dentista un día antes
8903,calendar_set,puedes programar una reunión con el señor lara el próximo lunes a las seis de la tarde
8904,calendar_set,puede enviar una invitación a la reunión con don josé el próximo lunes seis en punto de la tarde
8905,calendar_set,puedes invitar al don jesús para una reunión el próximo lunes seis de la tarde
8906,calendar_set,recuerda me la reunión del dieciseis de marzo
8907,calendar_set,dime cuando es mi próxima reunión
8908,calendar_set,dame una notificación de días antes de mi próxima reunión
8909,calendar_set,recuérdame esta reunión pronto
8910,calendar_set,avísame cuando esta reunión esté cerca
8911,calendar_set,dime que vaya al supermercado después de trabajar
8912,calendar_set,agenda y cita con miguel el próximo jueves por la mañana
8913,calendar_set,recuerda me hora de hacer algo
8914,calendar_set,cuenta atrás para el tiempo
8915,calendar_set,recuérda me una cosa a la vez
8916,calendar_set,añade mi madre al calendario para el almuerzo del lunes
8917,calendar_set,añade a mi hermana en el calendario para la pedicura del viernes
8918,calendar_set,olly fijó una fecha para la comida para el próximo martes al mediodía con lorena en la mandarra de ramos
8919,calendar_set,pon una cita de almuerzo para el próximo martes al mediodía con pamela en vips
8920,calendar_set,necesito de un recordatorio para mañana para la fiesta de esther después del trabajo
8921,calendar_set,hola google puedes guardar el próximo lunes por la noche para mi cita con pedro
8922,calendar_set,poner un recordatorio para hacer ejercicio en el gimnasio cada viernes a las ocho de la mañana
8923,calendar_set,me gustaría ir a la iglesia todos los domingos a las once de la mañana
8924,calendar_set,por favor crea un recordatorio para misa los domingos a las once de la mañana
8925,calendar_set,olly añade la cita para cenar de mañana al calendario
8926,calendar_set,necesito poner las comida de la próxima semana
8927,calendar_set,olly necesito el almuerzo de la semana que viene en el calendario
8928,calendar_set,recuérda me la reunión de mañana esta noche
8929,calendar_set,recuérda me la reunión de mañana esta noche
8930,calendar_set,asegúrate de recordar la reunión de mañana por la tarde
8931,calendar_set,recuerda reunión cinco minutos antes
8932,calendar_set,poner mi cita con el médico en el calendario
8933,calendar_set,necesito que esa cita esté apuntada en mi calendario
8934,calendar_set,olly yo necesito esa cita publicada en el calendario
8935,calendar_set,programa un recordatorio el quince de marzo y llámala reunión
8936,calendar_set,establecer un recordatorio el quince de marzo como reunión
8937,calendar_set,poner un recordatorio sobre la reunión de los managers de la semana que viene el martes
8938,calendar_set,añade un evento al calendario y repítelo
8939,calendar_set,evento recurrente agregado al calendario
8940,calendar_set,recuerda me la hora de la reunión a las siete de la tarde el próximo lunes
8941,calendar_set,concertar una reunión con el señor montero para el jueves a las dos p. m.
8942,calendar_set,jueves a las dos p. m. debo reunirme con el señor álvarez por favor marca el calendario
8943,calendar_set,agregue una fecha de comida a mi calendario para el quince de marzo desde las doce del mediodía hasta la una p. m.
8944,calendar_set,recordarme la cena con mamá esta noche en mi calendario
8945,calendar_set,necesito un recordatorio periódico para cada lunes a las tres y media de la tarde
8946,calendar_set,por favor añade una cita a las cuatro de la tarde todos los martes
8947,calendar_set,por favor agregue el cinco de marzo como cumpleaños de camilo
8948,calendar_set,el cinco de marzo es el cumpleaños de ramón por favor coloque esto en el calendario
8949,calendar_set,por favor pon un recordatorio para el viernes a las seis de la tarde
8950,calendar_set,no me dejes olvidar que necesito un recordatorio para el veintisiete de marzo al mediodía
8951,calendar_set,poner ejercicio en mi calendario para las ocho de la mañana todos los días de esta semana
8952,calendar_set,agregar ejercicio al calendario de lunes a viernes de cinco a seis de la mañana
8953,calendar_set,acuérdame de la reunión de mañana mañana a las dos de la tarde
8954,calendar_set,me puedes recordar la reunión de hoy a las cuatro de la tarde
8955,calendar_set,recordar mi próxima reunión
8956,calendar_set,recuérde se a sí mismo que debe recordar me lo que es necesario recordar sobre esa reunión
8957,calendar_set,por favor marca en mi calendario la terapia de cada martes a las once de la mañana
8958,calendar_set,anote mi reunión de presupuesto para todos los viernes a las dos
8959,calendar_set,programar un recordatorio para la gimnasia todos los miércoles a las tres
8960,calendar_set,por favor añade este evento
8961,calendar_set,recuérda me esto mañana
8962,calendar_set,recuérdame dos días antes
8963,calendar_set,acuérdame todos los martes de ir a la tintorería
8964,calendar_set,puedes poner un recordatorio para mi para ir a la clase de baloncesto de mi hijo todos los viernes por la noche
8965,calendar_set,necesito un recordatorio a los dos de la tarde todos los días para ver cómo está mi madre
8966,calendar_set,programa mi reunión con el señor luis chanivet mañana a la una de la tarde después de comer
8967,calendar_set,programar mi reunión con alex garcia hoy por la tarde a las seis de la tarde
8968,calendar_set,crea un recordatorio de alarma al calendario
8969,calendar_set,establecer recordatorio de alarma para el calendario
8970,calendar_set,recuérda me a las ocho por la noche para lavar la ropa
8971,calendar_set,recuérdame el lunes a las dos p. m. tener una reunión con andrés
8972,calendar_set,programa un recordatorio para la reunión
8973,calendar_set,reunión por favor establezca un recordatorio
8974,calendar_set,recuérdame todos los viernes ir al juego de baloncesto de mi hijo
8975,calendar_set,recuérdame la reunión de mañana a las tres p. m.
8976,calendar_set,puedes programar un recordatorio para el miércoles a la una de la tarde para mi reunión
8977,calendar_set,tengo que ir a una reunión el viernes al mediodía puedes recordarme
8978,calendar_set,por favor añade compra en el centro comercial el veintiséis de marzo a las doce
8979,calendar_set,añada reunirse con david en subway en badalona el cuatro de abril a las cinco p. m.
8980,calendar_set,programa un evento en el calendario
